"Time","Temperature 1","Temperature 2","Force"
137,21.7,22.0,4
138,21.7,22.0,5
139,21.7,22.0,4
140,21.7,22.0,2
141,21.7,22.0,2
142,21.7,22.0,4
143,21.7,22.0,4
144,21.7,22.4,4
145,21.7,22.0,2
146,22.2,22.0,2
147,21.7,22.4,4
148,21.7,22.4,5
149,21.7,22.0,4
150,21.7,22.0,4
151,21.7,22.4,4
152,21.7,22.0,5
153,21.7,22.0,2
154,21.7,22.0,2
155,21.7,22.0,2
156,21.7,22.0,2
157,21.7,22.4,4
158,21.7,22.0,5
159,21.7,22.0,4
160,21.7,22.0,4
161,21.7,22.4,2
162,21.7,22.0,4
163,21.7,22.0,4
164,21.7,22.0,2
165,21.7,22.0,2
166,21.7,22.0,2
167,21.7,22.0,4
168,21.7,22.0,4
169,21.7,22.0,4
170,21.7,22.0,4
171,21.7,22.4,4
172,21.7,22.4,4
173,21.7,22.4,4
174,21.7,22.4,4
175,21.7,22.4,4
176,21.7,22.4,4
177,21.7,22.4,4
178,21.7,22.0,4
179,21.7,22.4,4
180,21.7,22.4,5
181,21.7,22.4,4
182,21.7,22.4,4
183,21.7,22.4,4
184,21.7,22.0,4
185,21.7,22.4,4
186,21.7,22.4,5
187,21.7,22.0,4
188,21.7,22.0,4
189,21.7,22.4,4
190,21.7,22.4,2
191,21.7,22.0,4
192,21.7,22.4,5
193,22.2,22.4,4
194,21.7,22.4,4
195,22.2,22.4,2
196,21.7,22.4,4
197,21.7,22.4,4
198,21.7,22.4,4
199,21.7,22.4,4
200,21.7,22.4,2
201,21.7,22.0,4
202,21.7,22.4,4
203,21.7,22.4,4
204,21.7,22.0,2
205,21.7,22.4,2
206,21.7,22.4,4
207,21.7,22.4,5
208,21.7,22.4,5
209,21.7,22.4,4
210,21.7,22.4,2
211,21.7,22.4,2
212,21.7,22.0,2
213,21.7,22.4,4
214,22.2,22.4,5
215,21.7,22.4,4
216,21.7,22.4,4
217,21.7,22.4,2
218,21.7,22.4,2
219,21.7,22.0,4
220,21.7,22.4,4
221,21.7,22.0,4
222,21.7,22.0,2
223,21.7,22.4,4
224,22.2,22.0,4
225,21.7,22.4,2
226,21.7,22.4,4
227,21.7,22.4,5
228,21.7,22.4,2
229,21.7,22.4,4
230,21.7,22.0,2
231,21.7,22.4,2
232,21.7,22.0,4
233,21.7,22.0,5
234,21.7,22.4,4
235,21.7,22.0,4
236,21.7,22.4,4
237,21.7,22.4,2
238,21.7,22.4,2
239,21.7,22.4,4
240,21.7,22.0,2
241,21.7,22.4,5
242,21.7,22.4,2
243,21.7,22.4,2
244,21.7,22.4,2
245,21.7,22.4,2
246,21.7,22.4,4
247,21.7,22.4,4
248,21.7,22.4,4
249,21.7,22.4,2
250,21.7,22.4,2
251,21.7,22.4,2
252,21.7,22.0,4
253,21.7,22.4,4
254,22.2,22.4,2
255,21.7,22.4,2
256,21.7,22.4,2
257,21.7,22.4,4
258,21.7,22.4,5
259,21.7,22.4,4
260,21.7,22.0,4
261,21.7,22.4,1
262,22.2,22.4,2
263,21.7,22.4,4
264,21.7,22.4,4
265,22.2,22.4,4
266,22.2,22.4,2
267,21.7,22.4,4
268,21.7,22.4,2
269,22.2,22.4,2
270,21.7,22.4,4
271,22.2,22.4,4
272,21.7,22.4,4
273,22.2,22.4,4
274,21.7,22.4,2
275,22.2,22.4,4
276,22.2,22.0,2
277,22.2,22.4,4
278,22.2,22.4,4
279,21.7,22.4,4
280,21.7,22.4,2
281,21.7,22.4,2
282,21.7,22.4,2
283,22.2,22.4,1
284,21.7,22.4,2
285,21.7,22.0,4
286,21.7,22.4,4
287,21.7,22.4,5
288,22.2,22.4,4
289,22.2,22.4,4
290,21.7,22.4,4
291,21.7,22.4,4
292,21.7,22.4,2
293,21.7,22.4,2
294,21.7,22.4,4
295,22.2,22.4,5
296,21.7,22.4,5
297,21.7,22.4,2
298,22.2,22.4,4
299,22.2,22.4,2
300,21.7,22.4,2
301,22.2,22.4,4
302,21.7,22.4,4
303,21.7,22.4,5
304,21.7,22.4,4
305,21.7,22.4,2
306,21.7,22.4,4
307,22.2,22.4,4
308,22.2,22.4,4
309,22.2,22.4,2
310,21.7,22.4,2
311,21.7,22.4,2
312,22.2,22.4,1
313,21.7,22.4,2
314,22.2,22.4,2
315,22.2,22.4,4
316,22.2,22.4,4
317,21.7,22.4,2
318,21.7,22.4,4
319,22.2,22.4,2
320,22.2,22.4,2
321,22.2,22.4,4
322,22.2,22.4,2
323,22.2,22.4,4
324,22.2,22.4,4
325,22.2,22.4,4
326,22.2,22.4,4
327,21.7,22.0,2
328,22.2,22.4,2
329,22.2,22.4,2
330,21.7,22.4,2
331,22.2,22.4,4
332,22.2,22.4,5
333,22.2,22.4,5
334,22.2,22.4,4
335,22.2,22.4,2
336,22.2,22.4,2
337,22.2,22.4,2
338,22.2,22.4,4
339,22.2,22.4,4
340,21.7,22.4,4
341,22.2,22.4,5
342,22.2,22.4,5
343,22.2,22.4,5
344,22.2,22.4,4
345,22.2,22.4,4
346,22.2,22.4,4
347,22.2,22.4,4
348,22.2,22.4,5
349,22.2,22.4,4
350,22.2,22.4,5
351,22.2,22.4,4
352,22.2,22.4,4
353,22.2,22.8,4
354,22.2,22.4,4
355,22.2,22.4,2
356,21.7,22.4,4
357,22.2,22.4,4
358,22.2,22.4,5
359,22.2,22.4,5
360,22.2,22.4,4
361,22.2,22.4,5
362,22.2,22.4,2
363,22.2,22.4,4
364,22.2,22.4,4
365,22.2,22.4,4
366,22.2,22.4,5
367,22.2,22.4,4
368,22.2,22.4,5
369,22.2,22.4,4
370,22.2,22.4,4
371,22.2,22.4,2
372,22.2,22.8,5
373,22.2,22.4,5
374,22.2,22.4,4
375,22.2,22.4,5
376,22.2,22.4,2
377,22.2,22.8,4
378,22.2,22.4,2
379,22.2,22.4,2
380,22.2,22.4,4
381,22.2,22.4,4
382,22.2,22.4,5
383,22.2,22.4,5
384,22.2,22.4,4
385,21.7,22.4,4
386,22.2,22.4,4
387,22.2,22.4,2
388,22.2,22.4,2
389,22.2,22.4,2
390,22.2,22.4,5
391,22.2,22.4,5
392,22.2,22.4,5
393,22.2,22.4,4
394,22.2,22.4,4
395,22.2,22.8,4
396,22.2,22.8,4
397,22.2,22.4,4
398,22.2,22.4,4
399,22.2,22.4,2
400,22.2,22.4,2
401,22.2,22.8,4
402,22.2,22.8,4
403,22.2,22.4,5
404,22.2,22.4,4
405,22.2,22.8,4
406,22.2,22.4,5
407,22.2,22.8,4
408,22.2,22.4,4
409,22.2,22.4,2
410,22.2,22.4,4
411,22.2,22.8,4
412,22.2,22.4,5
413,22.2,22.8,4
414,22.2,22.4,4
415,22.2,22.4,4
416,22.2,22.4,4
417,22.2,22.4,4
418,22.2,22.4,4
419,22.2,22.4,2
420,22.2,22.8,2
421,22.2,22.4,5
422,22.2,22.4,4
423,22.2,22.4,4
424,22.2,22.4,5
425,22.2,22.4,4
426,22.2,22.4,2
427,22.2,22.8,5
428,22.2,22.4,4
429,22.2,22.8,5
430,22.2,22.4,5
431,22.2,22.8,4
432,22.2,22.8,4
433,22.2,22.4,4
434,22.2,22.8,2
435,22.2,22.8,4
436,22.2,22.4,2
437,22.2,22.4,2
438,22.2,22.8,4
439,22.2,22.8,4
440,22.2,22.4,5
441,22.2,22.4,5
442,22.2,22.8,4
443,22.2,22.8,2
444,22.2,22.8,4
445,22.2,22.8,5
446,22.2,22.8,4
447,22.2,22.4,4
448,22.2,22.8,2
449,22.2,22.8,4
450,22.2,22.8,5
451,22.2,22.8,4
452,22.2,22.8,5
453,22.2,22.8,5
454,22.2,22.8,4
455,22.2,22.8,4
456,22.2,22.8,4
457,22.2,22.8,4
458,22.2,22.8,4
459,22.2,22.8,4
460,22.2,22.8,2
461,22.2,22.8,2
462,22.2,22.8,5
463,22.2,22.4,5
464,22.2,22.4,4
465,22.2,22.8,5
466,22.2,22.8,5
467,22.2,22.4,4
468,22.2,22.4,5
469,22.2,22.8,5
470,22.2,22.8,4
471,22.2,22.4,5
472,22.2,22.8,4
473,22.2,22.8,4
474,22.2,22.4,4
475,22.2,22.8,5
476,22.2,22.8,4
477,22.2,22.8,4
478,22.2,22.8,5
479,22.2,22.8,5
480,22.2,22.4,4
481,22.2,22.8,4
482,22.2,22.8,5
483,22.2,22.8,4
484,22.2,22.8,4
485,22.2,22.8,2
486,22.2,22.8,2
487,22.2,22.8,4
488,22.2,22.8,4
489,22.2,22.8,4
490,22.2,22.8,4
491,22.2,22.8,4
492,22.2,22.8,4
493,22.2,22.8,4
494,22.2,22.8,2
495,22.2,22.8,4
496,22.2,22.8,5
497,22.2,22.8,5
498,22.6,22.8,5
499,22.2,22.8,6
500,22.2,22.8,6
501,22.2,22.8,5
502,22.2,22.8,4
503,22.2,22.8,4
504,22.2,22.8,2
505,22.2,22.8,4
506,22.2,22.8,4
507,22.2,22.8,4
508,22.2,22.8,4
509,22.2,22.8,2
510,22.2,22.8,4
511,22.2,22.8,5
512,22.2,22.8,4
513,22.2,22.8,5
514,22.6,22.8,5
515,22.2,22.8,4
516,22.2,22.8,4
517,22.2,22.8,4
518,22.2,22.8,4
519,22.2,22.8,4
520,22.2,22.8,4
521,22.6,22.8,4
522,22.2,22.8,4
523,22.2,22.8,2
524,22.2,22.8,2
525,22.2,22.8,4
526,22.2,22.8,5
527,22.2,22.8,5
528,22.2,22.8,5
529,22.2,22.8,5
530,22.2,22.8,5
531,22.2,22.8,4
532,22.2,22.8,4
533,22.6,22.8,5
534,22.2,22.8,4
535,22.2,22.8,4
536,22.6,22.8,4
537,22.2,22.8,4
538,22.6,22.8,2
539,22.2,22.8,2
540,22.2,22.8,2
541,22.6,22.8,4
542,22.2,22.8,4
543,22.6,22.8,4
544,22.2,22.8,5
545,22.6,22.8,5
546,22.2,22.8,5
547,22.2,22.8,5
548,22.2,22.8,4
549,22.6,22.8,4
550,22.2,22.8,4
551,22.6,22.8,4
552,22.6,22.8,4
553,22.2,22.8,4
554,22.2,22.8,4
555,22.6,22.8,2
556,22.6,22.8,4
557,22.6,22.8,4
558,22.6,22.8,5
559,22.2,22.8,5
560,22.6,22.8,5
561,22.2,22.8,5
562,22.2,22.8,6
563,22.6,22.8,5
564,22.6,22.8,5
565,22.2,22.8,4
566,22.6,22.8,4
567,22.2,22.4,5
568,22.2,22.8,4
569,22.6,22.8,4
570,22.6,22.8,2
571,22.2,22.8,4
572,22.6,22.8,2
573,22.2,22.8,2
574,22.6,22.8,2
575,22.2,22.8,5
576,22.6,22.8,5
577,22.2,22.8,5
578,22.6,22.8,5
579,22.6,22.8,6
580,22.6,22.8,5
581,22.2,22.8,5
582,22.2,22.8,5
583,22.6,22.8,5
584,22.6,22.8,4
585,22.6,22.8,4
586,22.6,22.8,4
587,22.2,22.8,5
588,22.6,22.8,4
589,22.2,22.8,4
590,22.2,22.8,4
591,22.6,22.8,4
592,22.6,22.8,2
593,22.2,22.8,4
594,22.6,22.8,4
595,22.6,22.8,4
596,22.2,22.8,5
597,22.2,22.8,5
598,22.2,22.8,4
599,22.6,22.8,5
600,22.6,22.8,5
601,22.6,22.8,5
602,22.6,22.8,5
603,22.6,22.8,6
604,22.2,22.8,5
605,22.6,22.8,5
606,22.2,22.8,5
607,22.6,22.8,5
608,22.2,22.8,5
609,22.2,22.8,5
610,22.6,22.8,5
611,22.2,23.2,5
612,22.6,22.8,5
613,22.6,22.8,4
614,22.6,22.8,5
615,22.6,22.8,4
616,22.6,22.8,5
617,22.6,22.8,5
618,22.2,23.2,5
619,22.2,23.2,5
620,22.6,22.8,4
621,22.6,22.8,4
622,22.2,22.8,2
623,22.2,22.8,4
624,22.6,22.8,4
625,22.6,22.8,4
626,22.6,22.8,4
627,22.6,22.8,2
628,22.6,22.8,2
629,22.6,22.8,2
630,22.6,22.8,2
631,22.6,22.8,2
632,22.6,22.8,2
633,22.6,22.8,4
634,22.2,22.8,2
635,22.2,22.8,2
636,22.6,22.8,4
637,22.6,22.8,4
638,22.6,22.8,4
639,22.6,22.8,4
640,22.2,23.2,4
